0,0,217,0,2240.53631285,1196.09732198,0,0.0336105043,1700
0,0,217,0,2692.75,1184.24574875,0,0.5772365488,2400
5,0,217,0,2692.75,1616.76855718,1800,0.0223031427,11400
0,0,217,0,2898.90909091,1063.18267673,0,0.1721997312,308
3,0,217,0,4978,1899.69220054,1000,0.5786636902,1400
2,1,217,0,3582.65,1633.36849646,1100,0.0294855557,762
0,1,217,0,2432.11111111,1322.7190151,0,0.8647924041,1200
1,0,217,0,3582.65,1328.49174149,1800,0.0252997272,657
7,1,217,0,7500,2332.4736454,2000,0.02229762,1200
7,0,217,0,2692.75,824.463631285,1500,0.0200318606,11800
27,0,217,0,2796.14285714,1811.42533197,545,0.0222433084,2400
0,0,217,0,3582.65,1274.46199027,0,0.0290441849,794
21,0,217,536,2692.75,1761.37392069,274,0.022316421,1500
0,0,217,0,2240.53631285,1072.81678638,0,0.0400005773,1300
0,0,217,0,2898.90909091,1223.24090063,0,0.3394772765,1200
7,0,217,0,2406.375,1228.60267131,3400,0.0251225688,1900
2,0,217,0,2240.53631285,1236.37271881,5200,0.0333333921,1500
2,0,217,0,2240.53631285,1085.82678638,1200,0.0400008693,698
4,0,217,0,5439.16666667,2760.03743863,569,0.8855823636,1100
2,1,217,0,4978,1672.43402811,2000,0.1033771616,742
1,1,217,0,7500,2729.9647424,7300,0.0202580171,2000
1,1,217,0,7500,2324.99786192,2000,0.0224179219,1000
1,0,217,0,2796.14285714,1441.34084863,2600,0.0250007287,1500
4,0,217,0,2240.53631285,1003.95113128,1100,0.0207026068,1200
3,0,217,0,5439.16666667,1898.1233838,597,0.6469795885,751
1,0,217,0,4800,1861.74328279,3500,0.4037860417,775
3,0,217,0,2240.53631285,887.895982974,1100,0.0500078129,569
1,0,217,0,2898.90909091,1731.75518634,0,0.6586379142,3000
2,0,217,0,2400,1376.67916342,0,0.0250051611,1500
2,0,217,0,5439.16666667,2360.21034507,928,0.8664895812,1100
1,0,217,1453.28571429,5439.16666667,3122.90955694,0,0.8393390991,979
1,0,217,0,3582.65,1771.32232198,1700,0.0340368456,802
23,0,217,0,2796.14285714,1579.2786193,545,0.025018159,2300
19,0,217,0,2240.53631285,1455.59953384,545,0.0252876174,835
3,0,217,0,2240.53631285,850.401116487,0,0.0250373013,2000
0,0,217,0,3582.65,2194.17908075,0,0.839738188,12000
1,0,217,0,2240.53631285,1496.57788402,0,0.0285719464,423
2,1,217,0,7500,2735.28140906,2000,0.0203768423,1000
3,0,217,1311.04761905,2240.53631285,1685.5279773,2500,0.3994641396,1600
2,0,217,552,5439.16666667,3067.46601006,1500,0.7398560614,1400
3,0,217,0,2240.53631285,867.335218808,586,0.03344618,2400
2,0,217,341,2240.53631285,1411.9637296,3800,0.0333387931,1200
0,0,217,0,2240.53631285,1308.91028979,0,0.0333365898,1500
2,0,217,0,2400,1568.4040108,1200,0.022224025,1400
3,0,217,0,2240.53631285,1004.04444012,1100,0.0333337967,1000
0,0,217,0,2240.53631285,1237.76398865,0,0.0333362798,400
8,0,217,0,2271.63636364,1268.29297367,274,0.0200003027,1700
1,0,217,0,4975.19047619,2699.62452256,9300,0.8855625579,3200
0,0,217,0,3228.83333333,1674.32541828,0,0.0400002134,1100
1,0,217,0,4975.19047619,1734.43623325,2500,0.121841186,4400
3,0,217,0,7245.88888889,3296.82543276,1100,0.8854099483,1400
2,0,217,0,2527.25,1350.01867749,0,0.0250243202,924
4,0,217,0,2271.63636364,1119.54991713,1300,0.0285732871,1900
7,0,217,0,2737.36363636,1496.11870069,2400,0.0200191999,1300
39,0,217,302,3683.48571429,1703.17421697,302,0.0226440513,1300
3,0,217,0,2194.71042471,1578.65945804,1700,0.0333485751,1800
1,1,217,0,5457.14285714,2873.25803881,2700,0.0204124712,37400
1,1,217,0,3685.71428571,1181.61518167,7500,0.9196653342,18000
2,0,217,0,2492,1115.14338052,3600,0.1556292104,2500
4,0,217,0,3800,2209.94843951,4500,0.0501358081,18200
6,1,217,0,5457.14285714,2496.24613405,791,0.0202963923,924
3,0,217,0,2462.52631579,1315.5248481,837,0.0402082243,730
7,0,217,0,2223.63333333,1237.32183556,2300,0.028753664,3500
2,0,217,0,2527.25,1433.04678006,2900,0.0250411314,1900
0,0,217,0,2194.71042471,1036.2091184,0,0.0333334897,614
1,0,217,0,2194.71042471,1170.6575743,396,0.0250050578,2900
6,0,217,0,3784,1397.91171976,1600,0.0254167195,1600
8,0,217,0,3100,1007.15130309,832,0.025001984,1100
2,0,217,0,2223.63333333,1317.23482258,5100,0.0286284096,1100
1,0,217,0,3358.13888889,1919.29433004,4300,0.6925800006,2200
1,1,217,0,5373.28571429,3005.34596905,2500,0.7957318817,582
2,1,217,0,5457.14285714,3249.773515,1500,0.0206556086,1000
0,1,217,0,2527.25,1393.30689618,0,0.0334538903,1700
1,0,217,0,2194.71042471,776.07720353,0,0.1552922923,720
0,0,217,0,4975.19047619,2686.48166542,0,0.5659116782,19800
5,0,217,0,3818,1463.29288974,1300,0.0200378375,1500
23,0,217,0,2695.91666667,1551.42115748,545,0.0200861469,3000
22,0,217,0,2695.91666667,1572.66527513,545,0.020086478,2500
4,0,217,0,7245.88888889,3065.34491328,3400,0.8855958328,4400
1,1,217,0,5457.14285714,2784.69385264,2000,0.0226841536,1400
0,0,217,0,5150.5,2071.98667832,0,0.0285720001,1600
2,0,217,0,2271.63636364,1183.56656999,0,0.0333345287,2100
1,0,217,0,2223.63333333,1297.45056979,38,0.041497793,1100
20,0,217,1566.65384615,2695.91666667,1967.09212239,545,0.0200658678,2100
3,0,217,0,2271.63636364,1562.02572269,344,0.0250085008,840
23,0,217,0,3393.84615385,1521.40358205,545,0.0222226168,1100
1,0,217,0,2194.71042471,776.07720353,2500,0.028574969,1600
5,0,217,0,2194.71042471,1403.91007079,1700,0.0333721204,2100
0,0,217,0,3228.83333333,1346.64046976,0,0.0250000685,2200
1,0,217,0,3800,1385.10334685,1500,0.0222525287,9000
2,0,217,0,4975.19047619,2842.30510082,5300,0.8380492864,622
3,0,217,0,2194.71042471,1375.62949081,727,0.0200000937,1000
15,0,217,1566.65384615,2194.71042471,1834.33923072,274,0.0333334815,658
1,0,217,0,2462.52631579,1589.18275037,0,0.0222365045,1400
4,0,217,0,2194.71042471,1282.47360846,1300,0.0200019319,1500
3,0,217,0,2695.91666667,1466.52615748,0,0.0201231847,2300
3,0,217,0,5373.28571429,2713.5784595,2900,0.576681732,5200
0,0,217,0,2414.01290323,1480.00126486,0,0.2094763918,5300
6,0,217,0,2414.01290323,1603.70450379,1600,0.033348575,1600
2,0,217,0,3579.41860465,1758.92757495,3700,0.5373898191,6300
1,0,217,1011.66666667,2414.01290323,1731.09960979,1000,0.0285715197,2000
2,0,217,0,7054.09090909,2342.05557503,0,0.815440384,2300
47,0,217,0,3482.25,1684.77867364,648,0.1447799187,1900
5,0,217,0,7250,2187.25458909,1700,0.0254954364,1700
12,0,217,1221.79245283,3250,2217.03192897,274,0.3249420526,1600
0,0,217,0,3931.25,1457.97101041,0,0.0222685631,1400
0,0,217,0,3833.42857143,1394.36430847,0,0.1812314329,2100
21,0,217,0,2414.01290323,1604.76255397,545,0.0250002342,3400
1,0,217,0,2584.30555556,1491.21286103,0,0.0201539301,1000
19,0,217,0,2414.01290323,1232.78230547,545,0.0200005162,1800
11,0,217,0,5560.21052632,1831.96356466,1000,0.0250008255,25200
20,0,217,0,2709.25,1402.78238839,545,0.02034129,15700
4,0,217,1685.09722222,7250,3181.60101134,4800,0.0225120107,1700
3,0,217,0,4837.34482759,2284.53900622,1000,0.559842974,2700
1,0,217,0,4103.2,1868.4827273,0,0.0200672147,5400
31,0,217,0,2414.01290323,1533.29815134,396,0.040000368,1300
20,0,217,1221.79245283,4600,2115.97788184,545,0.0250001721,3800
1,0,217,0,2539.22424242,1295.11987153,0,0.0400058309,7900
5,0,217,0,3725,2231.60140975,1200,0.9190125963,731
3,0,217,0,3645.97826087,2000.21708388,4600,0.6923327876,1900
0,0,217,0,3405,1549.40022447,0,0.0222694486,3100
1,0,217,0,2600.1,1470.17566544,2700,0.025824582,1900
24,0,217,0,2539.22424242,1707.20792387,545,0.0200359514,9700
2,0,217,1460.03225806,3328.8,2410.72582737,4800,0.0337343222,3400
3,1,217,0,4257.25,1447.60419207,1200,0.0295916362,894
5,1,217,0,7138.54545455,2709.75363932,1100,0.1449287426,1300
3,0,217,0,3645.97826087,1460.0149456,6700,0.0952969459,2100
1,0,217,0,2539.22424242,743.545161899,2100,0.0333471613,12100
3,0,217,2350,6899.58333333,3760.87409387,2900,0.9185561029,1400
3,0,217,1034,3645.97826087,2705.86708388,2200,0.8666557396,3700
3,0,217,0,3216,1556.14575047,1500,0.1402276342,2200
2,1,217,0,7138.54545455,4179.36303577,2700,0.0256752971,1300
1,0,217,0,2539.22424242,1111.92976876,0,0.0250019723,1600
5,0,217,0,3725,2254.89989294,7900,0.0340869459,1400
2,0,217,0,3700.88888889,2376.82330447,39200,0.8831349,14300
1,0,217,0,2865.07142857,2110.36803235,5500,0.0201592272,33100
19,0,217,0,3721.04545455,1888.39166949,555,0.9192861054,3400
1,0,217,2407.66666667,4849.43333333,3432.66959157,0,0.8397069888,5400
3,0,217,0,3645.97826087,1878.67660769,1200,0.5271600277,5600
1,0,217,0,6183,3342.65933197,0,0.6153047811,618
1,1,217,0,3645.97826087,2071.215534,7300,0.5886539045,2300
1,0,217,0,4155.62962963,2023.67681226,1900,0.2500401104,8000
1,0,217,2381.74285714,6600,3579.69444905,7900,0.0500003786,630
3,0,217,0,6600,3024.5924802,7900,0.0303149971,2900
1,0,217,0,2714.08757062,1323.54145787,0,0.0500000421,5800
2,0,217,0,6600,2386.46296603,1400,0.0333339682,2000
4,0,217,1465.47826087,2850,2080.15572935,518,0.0333334238,1900
1,0,217,1465.47826087,2714.08757062,1953.02687522,1900,0.0400000549,909
5,0,217,0,2859.875,1947.83283751,1300,0.0200518143,705
0,0,217,0,2859.875,1520.03940085,0,0.0286464052,2700
0,0,217,1700,3299.45454545,2584.12237112,0,0.0500000322,699
11,1,217,0,7500,2766.61091622,1100,0.4786024551,2100
1,0,217,0,4664.33333333,1547.88889119,8600,0.0250025713,1900
0,0,217,1156.1,2714.08757062,1844.6831663,0,0.0400587359,636
3,1,217,1200,3691.86956522,2458.66179754,485,0.04162346,432
4,1,217,0,4041.05882353,2325.64736848,1600,0.3322031088,3000
1,0,217,0,4664.33333333,1473.98319414,610,0.0333376905,621
1,0,217,0,4041.05882353,1711.6739245,0,0.0924999536,5300
0,0,217,0,2714.08757062,1425.69636078,0,0.0400007983,1600
2,0,217,0,2837.43902439,1603.830674,1700,0.0250037027,1700
2,0,217,0,2714.08757062,1516.82895787,1600,0.0501007435,649
0,0,217,0,2714.08757062,1393.1886105,0,0.0666667681,476
0,0,217,0,3691.86956522,1928.28197104,0,0.0203992472,1300
4,1,217,0,6248,3251.7585641,1200,0.0203020995,1900
0,0,217,0,3720.73333333,1733.88231386,0,0.0222440736,1700
1,0,217,0,2714.08757062,1260.37365448,1300,0.0400795027,1800
0,0,217,0,3299.45454545,1456.86824568,0,0.0287735047,586
0,0,217,0,2714.08757062,1143.78543482,0,0.0264723087,1100
1,0,217,0,3595.57894737,1454.89997026,0,0.0401344891,992
2,1,217,0,4041.05882353,1979.8996492,1700,0.0417845283,950
3,0,217,1543,4696.45454545,3226.45376483,9100,0.8393393646,903
4,0,217,0,2714.08757062,1048.78982446,1000,0.033333754,1500
5,1,217,0,3144.35185185,1228.10528836,1200,0.0336393761,1700
3,0,217,1465.47826087,4664.33333333,2947.96638827,0,0.0666666727,1600
3,0,217,975,6056.54545455,3297.73759425,731,0.5215750633,1500
6,1,217,894,6248,3756.30931511,731,0.0207951914,1200
2,0,217,0,3875.28571429,2440.39465698,1200,0.0401620923,1300
5,0,217,0,2860,1914.4572645,1200,0.0286186682,1300
2,1,217,0,6616.66666667,3210.23312463,1200,0.4653988088,862
7,0,217,0,3070.83333333,1363.31658315,1300,0.0200371651,1200
24,0,217,0,3720.73333333,2224.75332096,545,0.0200212047,2600
8,0,217,0,4155.62962963,2621.47087823,3300,0.5891723854,4900
4,0,217,0,2859.875,1532.9119158,1100,0.0202408008,1900
5,0,217,0,2850,1763.9066648,1800,0.0200001573,2700
1,0,217,0,3070.83333333,1782.43797593,0,0.0286529196,1100
2,1,217,0,6545.76923077,2740.8779128,1200,0.8658795627,3000
2,0,217,2714.08757062,4696.45454545,3433.70957083,4400,0.5622890437,727
6,1,217,0,3144.35185185,1850.35985562,542,0.0515626023,1100
5,0,217,0,3720.73333333,1627.07732266,782,0.0223071978,498
2,0,217,0,3300,2082.13445602,0,0.0400006872,1300
3,0,217,2400,4155.62962963,3220.93630356,2400,0.8663800478,1300
3,1,217,0,3144.35185185,921.078966271,1600,0.0251023109,1400
0,0,217,0,4155.62962963,2254.26963689,0,0.866375397,884
2,0,217,0,2714.08757062,2009.37439013,1400,0.0333346425,1200
1,0,217,663.75,3161.5,2268.78519154,0,0.0285720988,645
2,0,217,0,5677.92307692,3377.86531685,1100,0.6853940072,429
3,1,217,0,6056.54545455,2364.90224141,4000,0.0334203341,39400
5,0,217,0,2714.08757062,1025.51684046,737,0.0333380981,811
2,0,217,0,2714.08757062,1534.30483161,0,0.0400074714,5200
2,0,217,0,2714.08757062,1322.30880139,585,0.0256032674,756
2,0,217,1465.47826087,2714.08757062,2051.03368092,482,0.0666668347,498
6,0,217,1887.75,3654.6,2678.24144833,1100,0.6558740342,2200
5,0,217,0,3720.73333333,1711.60008332,2300,0.0222443811,1300
5,1,217,0,3691.86956522,1465.50012954,1100,0.9184095769,440
3,0,217,0,2714.08757062,1067.1331663,0,0.0400006702,983
3,0,217,1200.4,6056.54545455,2740.73688026,25200,0.0400010981,2800
0,0,217,0,2850,1606.33801723,0,0.0333346171,1200
7,0,217,0,3300,1681.33801723,965,0.0333338215,1300
7,1,217,1200,3144.35185185,2150.35985562,432,0.0510261613,423
4,0,217,0,4696.45454545,2175.06999174,0,0.4177153843,735
2,0,217,0,4696.45454545,2296.49568132,731,0.6956503862,1100
0,0,217,0,10400,3172.74824742,0,0.033334101,718
28,0,217,0,6616.66666667,2366.57868512,1300,0.0256062681,1400
3,0,217,0,4155.62962963,1956.31484494,1200,0.6899526744,1100
3,0,217,0,4696.45454545,2241.48084974,751,0.6500059285,544
1,0,217,964.833333333,4664.33333333,2855.14824716,0,0.0287046743,2400
0,0,217,0,3595.57894737,1642.41015192,0,0.02886416,6000
2,0,217,1510.19230769,3595.57894737,2426.90220642,1100,0.0516095435,1200
2,0,217,0,2752.725,1783.23016118,7300,0.0403034168,2300
4,0,217,2248.62790698,3626,2769.60581571,630,0.0400002298,581
8,0,217,2074.71311475,3626,2868.87230226,1,0.0500036722,6800
1,1,217,0,6178.21428571,2401.60341423,0,0.8659293441,752
6,0,217,0,6250,2734.31101547,1100,0.0200698784,866
7,0,217,1133,4089.61538462,2608.7720031,881,0.6850427718,5000
7,1,217,0,3786.66666667,2547.465417,1600,0.0354706859,1200
2,0,217,1334.31578947,4089.61538462,2903.92640372,3200,0.8393410943,3200
8,0,217,0,3283.58333333,1547.38224032,343,0.020013616,442
1,0,217,1453.14516129,5282.75,3037.07299237,0,0.0401424812,2900
4,0,217,0,2878.25,1968.41356765,0,0.0400000391,1100
1,0,217,2000,2878.25,2517.73856765,699,0.0400000211,2200
1,0,217,0,4078.375,2025.58903473,0,0.0250024634,1900
2,0,217,0,3302.94642857,1780.00325811,810,0.0291259839,2400
2,1,217,1334.31578947,4089.61538462,2913.13132091,0,0.8386835234,730
1,0,217,0,3969.27272727,2050.28656046,2700,0.0201058349,5900
3,0,217,2248.62790698,3009.58333333,2555.50726964,1400,0.0500001453,458
0,0,217,0,6178.21428571,1491.45696791,0,0.0256052549,2100
1,0,217,0,3283.58333333,1367.59142101,0,0.0286319442,1600
3,0,217,0,6450,2240.37327832,2500,0.0222222767,462
1,0,217,0,3668.33333333,2212.86216772,0,0.2662209418,2500
3,1,217,0,6407.35714286,2290.08555709,0,0.0343894866,1900
3,1,217,0,3348.97101449,1487.61981136,1200,0.838348316,593
2,0,217,0,3283.58333333,2275.09321624,2400,0.0250172425,1300
5,0,217,0,5282.75,2633.11580009,4100,0.0334001288,5400
4,0,217,1453.14516129,5282.75,3254.82777893,5400,0.0500246707,1100
2,0,217,0,5282.75,2503.87770486,8900,0.0342733124,3800
1,0,217,0,5282.75,2207.23829152,787,0.0400146606,725
0,0,217,0,5282.75,2124.9160693,0,0.0400144496,787
3,0,217,0,5282.75,2344.06396011,1200,0.0401099768,8900
11,0,217,2614.18518519,5282.75,3765.42370014,725,0.0504046792,5500
2,0,217,0,5282.75,1893.29265721,8000,0.0285782866,1900
2,0,217,0,6407.35714286,2375.62660306,1600,0.0285924903,463
1,1,217,0,3348.97101449,1108.59374281,11300,0.028658857,368
3,0,217,0,2766.95652174,1825.90893604,1800,0.1272698235,1300
3,0,217,0,5316.5,2915.86411655,1200,0.8997298419,957
3,0,217,0,3969.27272727,2843.79757789,2000,0.8981186026,1200
0,0,217,0,3178.56923077,1762.51797779,0,0.7415791118,484
2,0,217,0,4078.375,2233.1815149,6400,0.0333336002,17100
1,0,217,0,2614.18518519,1367.20931534,0,0.033334072,2300
2,0,217,0,5282.75,3137.91850557,8900,0.0408418409,2300
0,0,217,0,3302.94642857,2087.7689457,0,0.2232406798,3100
6,0,217,0,3283.58333333,1413.37341682,1700,0.025035982,2400
0,0,217,1800,2878.25,2477.73856765,0,0.0400000341,1100
0,1,217,0,6407.35714286,2668.85428703,0,0.2057005104,568
